property_id,kota,luas_bangunan_m2,luas_tanah_m2,jumlah_kamar_tidur,jumlah_kamar_mandi,jumlah_lantai,garasi,tahun_dibangun,kondisi,jarak_pusat_kota_km,dekat_sekolah,dekat_rs,dekat_mall,jenis_sertifikat,harga_idr
PROP01126,Bekasi,,389,2,1,3,Tidak,1998,Perlu Renovasi,7.7,Ya,Tidak,Tidak,SHM,3696734771
PROP01127,Yogyakarta,214,271,5,4,1,Ya,2002,Bagus,14.8,Ya,Tidak,Tidak,SHM,5494902432
PROP01128,Jakarta Selatan,594,612,1,2,1,Tidak,1996,Perlu Renovasi,31.3,Tidak,,Ya,Girik,18624247807
PROP01129,Jakarta Selatan,200,431,3,4,3,Ya,2008,Baru,34.9,Tidak,Ya,Ya,Girik,12669335749
PROP01130,Bali,54,285,5,4,2,Tidak,2011,Bagus,32.6,,Tidak,Ya,SHGB,2592655594
PROP01131,Semarang,290,366,2,4,1,Ya,1992,Bagus,7.4,Ya,Tidak,Ya,Girik,8752388581
PROP01132,Yogyakarta,268,460,2,2,1,Tidak,1990,Baru,9.1,Ya,Tidak,Tidak,SHGB,7189163357
PROP01133,Jakarta Utara,274,305,1,,3,Tidak,1993,Perlu Renovasi,34.5,Tidak,Ya,Ya,SHGB,3898577207
PROP01134,Jakarta Utara,574,758,5,3,3,Tidak,1990,Bagus,4.9,Tidak,Ya,Ya,Strata Title,24969376441
PROP01135,Jakarta Barat,177,218,1,3,,Ya,2013,Bagus,2,Ya,Ya,Tidak,HGB,8857771531
PROP01136,Jakarta Barat,68,217,6,1,1,Ya,,Bagus,25.9,Ya,Tidak,Tidak,Strata Title,4049192681
PROP01137,Yogyakarta,552,607,6,3,1,Tidak,2006,Perlu Renovasi,23.4,Ya,Ya,Tidak,Strata Title,8074466355
PROP01138,Jakarta Utara,125,130,3,2,3,Tidak,1998,Perlu Renovasi,27.6,Ya,Ya,Ya,Strata Title,2745799300
PROP01139,Bekasi,372,580,3,1,3,Ya,1988,Baru,0.6,Ya,Tidak,Ya,Girik,
PROP01140,Bekasi,364,458,6,2,2,Tidak,1994,Perlu Renovasi,8.5,,Ya,Tidak,SHGB,6588654998
PROP01141,Medan,113,288,5,4,2,Tidak,1988,Cukup,28.5,Ya,Ya,Ya,HGB,1768632527
PROP01142,Jakarta Barat,228,316,4,4,2,Tidak,2019,Bagus,6.7,Ya,Ya,Ya,Girik,16462746707
PROP01143,Bekasi,282,459,6,4,2,Tidak,1990,Perlu Renovasi,26.3,Ya,Tidak,Ya,HGB,4567380839
PROP01144,Jakarta Barat,199,364,4,2,3,Tidak,2002,Bagus,6.7,Tidak,Tidak,Tidak,SHM,14079005782
PROP01145,Jakarta Utara,220,452,2,,3,Ya,1989,Baru,15.2,Ya,Ya,Ya,SHGB,8897199216
PROP01146,Tangerang,491,664,5,1,3,Tidak,2005,Bagus,19.5,Tidak,Ya,Ya,SHGB,
PROP01147,Yogyakarta,598,784,1,4,1,Tidak,2006,Cukup,8.7,Ya,Ya,Ya,SHM,10578104430
PROP01148,Tangerang,460,585,6,3,3,Tidak,2024,Bagus,1.1,Ya,Ya,Tidak,Girik,35481926414
PROP01149,Bandung,67,137,4,2,1,Ya,1990,Baru,11.2,Ya,Ya,Ya,Strata Title,2124443679
PROP01150,Surabaya,373,618,2,4,2,Ya,2017,Perlu Renovasi,19.4,Ya,Ya,Tidak,HGB,7576242875
PROP01151,Jakarta Selatan,374,485,5,1,2,Tidak,2023,Perlu Renovasi,15.7,Tidak,Tidak,Ya,SHM,23019935604
PROP01152,Tangerang,539,762,5,2,2,Ya,2012,Cukup,21.8,Tidak,Tidak,Ya,SHGB,19300909843
PROP01153,,351,521,3,1,3,Ya,2021,Baru,32.2,Ya,Ya,Ya,SHGB,19258966809
PROP01154,Bandung,,482,3,3,1,Tidak,2005,Cukup,5.4,Ya,Tidak,Ya,HGB,12367307788
PROP01155,Surabaya,202,333,1,,1,Tidak,1996,Baru,16.3,Ya,Tidak,Tidak,Girik,8479226566
PROP01156,Medan,235,273,3,2,2,Ya,2010,Cukup,16.2,Tidak,Tidak,Ya,SHM,2736299702
PROP01157,Jakarta Barat,575,812,5,1,3,Tidak,2021,Baru,34.9,Tidak,Tidak,Ya,SHGB,38427145159
PROP01158,Jakarta Selatan,569,687,1,4,3,Ya,2023,Cukup,8.1,Tidak,Tidak,Ya,Strata Title,40546282658
PROP01159,Jakarta Selatan,493,613,2,4,3,Ya,1986,Perlu Renovasi,33.6,Tidak,,Tidak,HGB,13106603788
PROP01160,Semarang,480,623,3,,1,Ya,2004,Cukup,29,Ya,Tidak,Ya,HGB,9412319688
PROP01161,Jakarta Utara,273,468,3,4,3,Tidak,2018,Bagus,4.8,Ya,Tidak,Tidak,HGB,16444030858
PROP01162,Jakarta Barat,421,643,2,4,1,Ya,2007,Bagus,19,Tidak,Tidak,Ya,Strata Title,25955497946
PROP01163,Bekasi,366,608,4,4,1,Ya,2005,Bagus,22.8,Tidak,Tidak,,SHGB,9347485118
PROP01164,Bandung,324,538,2,1,2,Ya,2000,Baru,25,Tidak,Tidak,Ya,SHM,7212636318
PROP01165,Medan,350,566,2,4,,Ya,2009,Baru,10.7,Tidak,Ya,Tidak,SHGB,10714161554
PROP01166,Surabaya,540,770,2,2,3,Tidak,2022,Perlu Renovasi,23.2,Tidak,Tidak,Tidak,SHGB,11132587581
PROP01167,Semarang,579,591,4,1,2,Ya,2013,Perlu Renovasi,14.2,Tidak,Ya,Tidak,SHGB,10506908584
PROP01168,Tangerang,463,576,3,3,2,Tidak,2014,Cukup,29.1,Ya,,Tidak,Girik,13480808402
PROP01169,Bali,490,534,6,1,1,Tidak,1999,Bagus,32.5,Tidak,Tidak,Ya,SHM,16803336913
PROP01170,Jakarta Barat,599,677,6,1,3,,1998,Perlu Renovasi,2.4,Ya,Tidak,Tidak,HGB,31191749444
PROP01171,Semarang,400,520,5,1,1,Tidak,2016,Baru,19.3,Tidak,,Tidak,Girik,10053313106
PROP01172,Medan,472,678,1,4,1,Ya,1991,Perlu Renovasi,14.2,Tidak,Ya,Ya,SHM,4920150156
PROP01173,Surabaya,538,623,4,1,1,Ya,1997,Baru,2.6,Ya,Ya,Tidak,SHM,28155846631
PROP01174,Jakarta Selatan,,559,3,3,3,Ya,2003,Perlu Renovasi,15.1,Tidak,Tidak,Tidak,Strata Title,26253059683
PROP01175,Bekasi,242,390,3,1,3,Tidak,1988,Bagus,29,Tidak,Tidak,Ya,SHGB,6218848638
PROP01176,Surabaya,76,211,3,3,3,Tidak,2005,Bagus,15.4,Ya,Tidak,Tidak,HGB,3364552921
PROP01177,Bandung,307,332,4,2,2,Ya,1994,Baru,31.7,Tidak,Ya,Tidak,HGB,7312920890
PROP01178,Jakarta Utara,44,155,1,2,1,Tidak,2018,Bagus,0.9,Tidak,Ya,Ya,SHGB,1729051037
PROP01179,Bekasi,26,120,4,1,3,Tidak,2020,Cukup,14.9,Tidak,Ya,Ya,HGB,563010685
PROP01180,Bali,361,,6,3,1,Tidak,2021,B@gus,14.6,Ya,Tidak,Ya,HGB,26646264332
PROP01181,Yogyakarta,564,762,1,3,1,Ya,1987,Perlu Renovasi,,Ya,Tidak,Tidak,Girik,7196485643
PROP01182,Jakarta Utara,435,508,3,4,1,Ya,2011,Baru,4.4,Tidak,Ya,Ya,SHGB,33905811151
PROP01183,,583,635,3,2,,Ya,1997,,5.9,Tidak,Ya,Tidak,SHGB,11634239782
PROP01184,Semarang,171,184,2,4,1,Tidak,2018,Perlu Renovasi,33.1,Ya,Ya,Tidak,Girik,1745434727
PROP01185,Yogyakarta,419,615,1,3,2,Tidak,2015,,2,Tidak,Tidak,Ya,Strata Title,10856308571
PROP01186,Tangerang,,229,1,2,2,Tidak,1987,Cukup,20.1,Ya,Ya,Ya,Strata Title,1219072684
PROP01187,Surabaya,224,325,5,1,2,Ya,1994,Cukup,31.7,Tidak,Ya,Tidak,SHM,5278222024
PROP01188,Semarang,150,259,5,2,1,Ya,1989,Cukup,29,Ya,Ya,Tidak,Strata Title,2629777954
PROP01189,Bali,303,438,5,1,3,Tidak,2016,Bagus,33.3,Ya,Ya,Tidak,HGB,13700166963
PROP01190,Jakarta Selatan,319,549,2,,2,Ya,1993,Perlu Renovasi,34.3,Ya,Ya,Ya,HGB,8810255071
PROP01191,Yogyakarta,574,748,4,4,2,,2016,Baru,3.3,Ya,,Ya,HGB,24591586532
PROP01192,Bandung,128,162,1,4,1,Ya,2022,Perlu Renovasi,21.8,Ya,Ya,Ya,SHGB,1796080389
PROP01193,Jakarta Selatan,320,456,6,4,3,Tidak,1989,Baru,16.2,Ya,Ya,Tidak,HGB,30195158539
PROP01194,Jakarta Barat,44,,4,2,2,Ya,1999,Cukup,4,Tidak,Ya,Tidak,Strata Title,2251679343
PROP01195,Bandung,330,510,1,3,1,Ya,2008,Cukup,9,Ya,Tidak,Tidak,SHM,7531426662
PROP01196,Bekasi,519,592,6,1,2,Tidak,2000,Bagus,3.9,Tidak,Ya,Ya,SHGB,21182633020
PROP01197,Yogyakarta,63,184,5,4,2,Tidak,2021,B@gus,24.8,Ya,Ya,Tidak,HGB,1376324495
PROP01198,Bali,307,438,2,2,1,Ya,1987,Baru,19.4,,Ya,Tidak,SHGB,10704023447
PROP01199,Bekasi,255,379,4,4,3,Tidak,1992,Bagus,1.1,Tidak,Tidak,Ya,Girik,8401330161
PROP01200,Surabaya,308,373,1,1,1,Ya,2008,Perlu Renovasi,5.7,Tidak,Ya,Ya,HGB,10269864907
PROP01201,Bekasi,150,214,4,4,2,Tidak,2000,Baru,24.4,Tidak,Ya,Tidak,Girik,6491966795
PROP01202,Bandung,588,673,3,1,1,Ya,1986,Perlu Renovasi,4.7,Ya,Tidak,Tidak,Girik,11849930603
PROP01203,Jakarta Barat,328,449,2,3,2,Ya,1988,Bagus,18.2,Ya,Tidak,Ya,Girik,17103736360
PROP01204,Bali,184,209,,1,3,Tidak,2014,,10.5,Ya,Tidak,Tidak,SHGB,7571986788
PROP01205,Jakarta Selatan,235,351,6,4,2,Ya,2017,Bagus,11.3,Ya,Ya,Tidak,HGB,16990647846
PROP01206,Tangerang,181,301,4,1,1,Ya,2017,Perlu Renovasi,7.3,Tidak,Ya,Tidak,SHGB,3580183342
PROP01207,Semarang,65,233,6,1,2,Ya,1995,Baru,25.1,Ya,Ya,,HGB,1338911442
PROP01208,,336,530,3,4,1,Ya,2002,Perlu Renovasi,13.3,Tidak,Tidak,Tidak,HGB,11170321623
PROP01209,Tangerang,,57,6,2,3,Tidak,2000,Bagus,29.8,Tidak,Tidak,Tidak,SHGB,935662099
PROP01210,Medan,,419,6,2,1,Tidak,1985,Bagus,28.4,Tidak,Ya,Tidak,SHGB,6926041467
PROP01211,Bali,68,106,5,4,3,Tidak,1995,Cukup,3,Tidak,Ya,Tidak,SHGB,2792691109
PROP01212,,439,470,1,2,1,Tidak,1992,Cukup,28.6,Ya,Tidak,Tidak,Strata Title,5237454268
PROP01213,Bali,517,755,1,3,3,Ya,2004,,23,Tidak,Ya,Tidak,SHM,24983799722
PROP01214,Tangerang,243,328,5,2,1,Ya,1997,Perlu Renovasi,34.5,Ya,Ya,Ya,Strata Title,3974521060
PROP01215,Surabaya,333,554,6,2,1,Tidak,1996,Perlu Renovasi,27.6,,Tidak,Ya,HGB,8118538384
PROP01216,Tangerang,188,301,5,3,3,Ya,2010,Baru,31.2,Tidak,Ya,Tidak,SHM,5078455862
PROP01217,Semarang,233,259,3,2,2,,2014,Bagus,31,Tidak,Ya,Tidak,SHGB,3738757749
PROP01218,Bandung,52,114,2,2,2,Ya,1995,cukup,17.5,Ya,Tidak,Ya,Girik,853240397
PROP01219,Jakarta Barat,,,4,1,2,Ya,2007,Baru,34.2,Ya,Tidak,Tidak,HGB,22521679670
PROP01220,Surabaya,545,635,5,2,2,Tidak,2007,Cukup,30.6,Ya,Ya,Tidak,SHM,14195302296
PROP01221,Jakarta Selatan,400,638,5,1,2,Tidak,1997,Bagus,21.9,Tidak,Ya,Ya,Girik,30320954187
PROP01222,Jakarta Selatan,523,665,1,3,2,Ya,1992,Bagus,28.9,Tidak,Ya,Ya,HGB,19220361112
PROP01223,Semarang,388,529,6,1,3,Ya,2022,Baru,14,Tidak,Ya,Tidak,SHM,15384529056
PROP01224,Bandung,,368,5,1,3,Tidak,2002,Perlu Renovasi,20.4,Ya,,Ya,SHM,3514621730
PROP01225,Jakarta Selatan,25,117,4,3,2,Ya,2010,Baru,12,Ya,Tidak,Tidak,,2595867027
PROP01226,Yogyakarta,360,384,,3,2,Ya,2006,Bagus,34.2,Ya,Ya,Ya,SHM,7174646396
PROP01227,Bali,573,754,5,3,1,Ya,2013,Cukup,32.6,Ya,Tidak,Tidak,SHGB,14626060287
PROP01228,Jakarta Utara,269,420,2,1,1,Ya,,Baru,10.3,Tidak,Tidak,Tidak,SHGB,12081330755
PROP01229,Medan,,574,4,1,1,Tidak,1994,,5.5,Ya,Ya,Ya,Girik,7548216842
PROP01230,Jakarta Barat,599,765,6,1,2,Tidak,,Baru,33.3,Tidak,Ya,Tidak,HGB,27755774394
PROP01231,Bandung,422,575,6,2,1,Tidak,2006,Perlu Renovasi,23.3,Tidak,Ya,Tidak,SHGB,7912538475
PROP01232,Bali,304,335,2,4,1,Tidak,2017,Bagus,26.5,Tidak,Ya,Ya,HGB,
PROP01233,Medan,588,717,5,4,3,Ya,2013,,24.1,Tidak,Ya,Tidak,Girik,9976502289
PROP01234,Bali,561,571,3,2,1,Ya,1993,Perlu Renovasi,11.9,Ya,Tidak,Tidak,SHGB,13877864047
PROP01235,,239,318,1,3,3,Tidak,2007,Bagus,8.2,Tidak,Tidak,Tidak,SHM,
PROP01236,Jakarta Selatan,541,557,1,4,1,Ya,1996,Baru,3.2,Tidak,Tidak,Tidak,SHGB,43974261679
PROP01237,Bekasi,373,,3,2,3,Ya,2004,Bagus,19.5,Ya,Ya,Ya,HGB,8174664838
PROP01238,Bekasi,455,521,2,1,,Ya,2012,Perlu Renovasi,11.7,Tidak,Ya,Tidak,Strata Title,7675109913
PROP01239,Surabaya,113,203,6,2,2,Ya,2013,Bagus,2.9,Tidak,Ya,Tidak,HGB,6320336956
PROP01240,Bali,292,511,6,3,2,Ya,1986,Baru,11.4,Ya,Ya,Ya,Strata Title,22522117716
PROP01241,Yogyakarta,276,311,5,2,3,Ya,1998,Baru,2.3,Tidak,Tidak,Tidak,Strata Title,7227885457
PROP01242,Surabaya,390,499,5,2,3,Ya,1987,Bagus,32.3,Tidak,Ya,Ya,SHM,12039719436
PROP01243,Jakarta Utara,329,554,2,4,2,Ya,2016,Baru,33.6,Ya,Ya,Ya,SHM,10522186133
PROP01244,Bekasi,385,453,1,1,1,Tidak,2006,Baru,24.1,Ya,Ya,Tidak,Strata Title,11617815784
PROP01245,Yogyakarta,269,,2,1,2,Tidak,1986,Perlu Renovasi,6,Ya,,Ya,HGB,4168936447
PROP01246,Tangerang,392,593,1,2,2,Ya,2011,Cukup,17.2,Ya,Ya,Ya,SHGB,11900044154
PROP01247,Jakarta Selatan,323,540,1,3,1,Tidak,2003,Cukup,28.9,Ya,Tidak,Ya,SHGB,14449561319
PROP01248,Bali,356,366,5,2,2,Ya,2018,Baru,23.1,Tidak,Ya,Tidak,SHM,19597159111
PROP01249,Bekasi,46,291,4,1,1,Ya,2020,Cukup,2.7,Ya,,Ya,Strata Title,1561048779
PROP01250,Jakarta Barat,,736,6,2,2,Tidak,,Perlu Renovasi,21.3,Tidak,Tidak,Ya,Girik,12782379404
PROP01251,Yogyakarta,383,422,,4,2,Ya,2016,Baru,14.3,Ya,Tidak,Tidak,,11069654110
PROP01252,Jakarta Selatan,135,290,3,4,,Ya,2017,Baru,17.7,Tidak,Tidak,Tidak,HGB,12517709241
PROP01253,Surabaya,518,637,5,2,3,Tidak,2007,Bagus,23.6,Tidak,Ya,Tidak,Strata Title,23297363508
PROP01254,Tangerang,542,748,2,3,3,Tidak,2014,Cukup,27.9,Tidak,Ya,Ya,SHGB,15093165307
PROP01255,Tangerang,193,440,6,3,3,Ya,1990,Perlu Renovasi,30.6,Ya,Ya,Ya,SHM,3133056739
PROP01256,Bekasi,579,645,4,3,2,Tidak,2022,Bagus,1.3,Tidak,Ya,,Girik,26902994955
PROP01257,Semarang,207,259,4,1,2,Ya,2020,Perlu Renovasi,10.7,Ya,Tidak,Tidak,Strata Title,2990961218
PROP01258,Semarang,562,786,6,2,2,Tidak,2022,Bagus,19,Ya,Ya,Ya,SHM,13735558947
PROP01259,Bandung,496,730,6,2,3,Tidak,2018,Cukup,11.1,Tidak,Ya,Tidak,SHGB,17372630868
PROP01260,Bali,345,480,5,4,2,Tidak,2014,Perlu Renovasi,8.9,Tidak,Ya,Ya,HGB,
PROP01261,Jakarta Utara,508,650,5,2,1,Tidak,1989,Baru,34.6,Ya,Ya,,SHM,17117266429
PROP01262,Bekasi,40,,4,3,2,Ya,2016,Bagus,31,Tidak,Tidak,Tidak,HGB,1146402481
PROP01263,Tangerang,451,582,6,4,3,Ya,2007,Perlu Renovasi,28.9,Tidak,Ya,Ya,SHM,7089745947
PROP01264,Bekasi,232,,5,3,3,Tidak,1986,Perlu Renovasi,21.2,Ya,Ya,Ya,Strata Title,
PROP01265,Surabaya,342,389,5,3,1,Tidak,2009,Perlu Renovasi,10.6,Tidak,Tidak,Tidak,,8614641890
PROP01266,Bandung,28,101,1,1,2,Ya,1986,Baru,5.6,Ya,Tidak,Tidak,Girik,677968400
PROP01267,Surabaya,68,276,1,3,1,Tidak,2001,Perlu Renovasi,21,Tidak,Tidak,Ya,Strata Title,1070628467
PROP01268,Jakarta Selatan,93,118,6,2,2,Tidak,1998,Cukup,3.6,Ya,Ya,Tidak,Strata Title,8949200813
PROP01269,Semarang,560,642,4,1,1,Ya,,Bagus,0.3,Tidak,Tidak,Ya,SHGB,13326708965
PROP01270,Medan,22,212,4,1,,Tidak,1989,Perlu Renovasi,3.1,Ya,Tidak,Tidak,SHGB,300000000
PROP01271,Bali,363,572,6,2,3,Tidak,1996,Bagus,16.4,Tidak,Tidak,Tidak,Girik,14339544160
PROP01272,Jakarta Utara,,666,1,2,3,Ya,2005,Bagus,,Ya,Ya,Tidak,HGB,13608699363
PROP01273,Jakarta Barat,433,641,4,,,Ya,2010,Perlu Renovasi,13.9,Ya,Ya,Tidak,Strata Title,18087605269
PROP01274,Jakarta Barat,428,440,6,3,2,Ya,,Baru,,Ya,Ya,Tidak,SHGB,36797617961
PROP01275,Tangerang,552,595,5,1,3,Ya,2021,Baru,4.8,Tidak,Ya,Ya,SHGB,30262027658
PROP01276,Jakarta Selatan,215,254,4,,1,Ya,1985,Cukup,6.5,Ya,Tidak,Tidak,SHGB,12195192769
PROP01277,Tangerang,,464,5,4,2,Tidak,2013,Bagus,20.4,Ya,,Ya,SHM,12326562514
PROP01278,Semarang,314,418,3,4,1,Ya,2014,Perlu Renovasi,31.2,Tidak,Ya,Tidak,SHGB,3715170957
PROP01279,Bali,366,501,5,3,1,Ya,1989,Bagus,10,Tidak,Tidak,Tidak,Girik,16739118517
PROP01280,Surabaya,541,624,3,1,1,Ya,2004,Perlu Renovasi,15.5,Ya,Ya,Tidak,SHGB,13460323209
PROP01281,Semarang,587,775,3,1,2,Tidak,2002,Bagus,17.6,Ya,Tidak,Ya,Girik,14438228461
PROP01282,Bekasi,301,328,5,2,1,Tidak,1990,Baru,21.5,Tidak,Tidak,Tidak,SHGB,7447808836
PROP01283,Jakarta Utara,531,549,5,1,,Ya,1991,Perlu Renovasi,20.7,Ya,Tidak,Ya,SHGB,10488788585
PROP01284,Bandung,517,577,3,2,1,Tidak,2013,Baru,30.2,,Tidak,Ya,SHM,15007781105
PROP01285,Bali,156,,5,4,3,Tidak,1985,Perlu Renovasi,23,,Ya,Ya,Strata Title,
PROP01286,Semarang,34,103,5,3,2,Tidak,2000,Baru,26.6,Tidak,Ya,Ya,SHM,966315687
PROP01287,Tangerang,455,568,6,4,2,Tidak,2014,Baru,9.9,Ya,Ya,Ya,Girik,23353627892
PROP01288,Jakarta Barat,365,391,3,3,2,Tidak,1993,Cukup,16.2,Ya,Tidak,Ya,Strata Title,12470450416
PROP01289,Bandung,322,507,3,4,3,Tidak,1995,Cukup,22,Tidak,Tidak,Tidak,Girik,4693667211
PROP01290,Semarang,371,408,1,4,3,Tidak,2011,Baru,23.7,Ya,Tidak,Ya,Strata Title,7643843348
PROP01291,Surabaya,548,768,2,4,2,Ya,1996,Perlu Renovasi,21.4,Tidak,Tidak,Tidak,Girik,9283486043
PROP01292,Bandung,254,333,5,3,1,Tidak,1993,Perlu Renovasi,30.9,Tidak,Ya,Ya,HGB,3692835601
PROP01293,Tangerang,329,523,3,1,2,Ya,1997,Bagus,29.7,Ya,Tidak,Ya,SHM,6937263964
PROP01294,Medan,587,774,6,4,1,Tidak,2003,Cukup,10,Ya,Ya,Tidak,Strata Title,10265949638
PROP01295,Jakarta Selatan,327,355,5,3,1,Ya,2009,Perlu Renovasi,1.7,Tidak,Ya,Tidak,Strata Title,21618121572
PROP01296,Semarang,305,521,3,4,2,Tidak,2010,Baru,,Tidak,Tidak,Tidak,HGB,6801417500
PROP01297,Bandung,72,186,1,1,2,Ya,,Baru,27.3,Tidak,Tidak,Tidak,SHM,1641688858
PROP01298,Bekasi,365,570,4,2,3,Tidak,1988,Cukup,1.8,Ya,Ya,Tidak,HGB,11614637240
PROP01299,Medan,383,533,2,1,3,Tidak,2004,Bagus,23.4,Tidak,Tidak,Tidak,SHM,5807749557
PROP01300,Semarang,308,308,6,1,1,Tidak,2000,Bagus,22.8,Tidak,Ya,Tidak,HGB,6919123705
PROP01301,Surabaya,509,582,2,1,2,Tidak,1989,Cukup,18.5,Tidak,Tidak,Ya,Strata Title,13799841776
PROP01302,Bekasi,503,657,2,4,2,Tidak,1999,Perlu Renovasi,29.1,Ya,Tidak,Tidak,SHGB,5606577655
PROP01303,Jakarta Barat,576,643,1,2,2,Tidak,2010,Baru,32.6,Ya,Ya,Ya,Girik,23755625763
PROP01304,Jakarta Barat,,245,1,1,3,Tidak,2015,Cukup,29.7,Tidak,Ya,Ya,SHGB,7789303482
PROP01305,Jakarta Barat,112,155,5,4,3,Ya,2007,Bagus,12.7,Tidak,Ya,Tidak,HGB,8129261834
PROP01306,Semarang,576,752,1,3,3,,,perlu renovasi,20.3,Tidak,Ya,,SHGB,6918720748
PROP01307,Surabaya,500,590,3,3,2,Tidak,,Baru,15.1,Ya,Ya,Tidak,Strata Title,28861827355
PROP01308,Jakarta Barat,216,268,2,2,3,Ya,2006,Cukup,6.1,Ya,Ya,Tidak,Strata Title,14324178998
PROP01309,Jakarta Barat,165,311,6,2,,Tidak,,Bagus,25,Ya,Ya,Ya,HGB,7697732389
PROP01310,Bandung,341,546,2,4,1,Tidak,1985,cukup,1.5,Tidak,Ya,Ya,Girik,8682224591
PROP01311,Jakarta Utara,556,771,1,2,1,Ya,2018,Bagus,14.5,Ya,Ya,Tidak,SHGB,18199546254
PROP01312,Yogyakarta,50,228,4,2,2,Tidak,1990,Bagus,24.2,Ya,Tidak,Ya,,646626409
PROP01313,Yogyakarta,292,429,1,4,1,,2014,Bagus,32.6,Tidak,Ya,Ya,Strata Title,3452037919
PROP01314,Yogyakarta,240,438,5,3,3,Tidak,2019,Baru,0.7,Tidak,Tidak,Tidak,HGB,8174334265
PROP01315,Yogyakarta,73,96,2,,3,Tidak,1990,Perlu Renovasi,15.2,Tidak,Tidak,Tidak,Strata Title,713928972
PROP01316,Bekasi,209,375,1,2,1,Ya,1993,Baru,31.7,Tidak,Tidak,Tidak,SHGB,5072524210
PROP01317,Bekasi,198,275,1,4,1,Ya,2000,Baru,4.6,Tidak,Ya,Tidak,SHM,9509221458
PROP01318,Jakarta Barat,442,520,2,1,3,,2010,Perlu Renovasi,6.5,Ya,Ya,Tidak,SHGB,18272975112
PROP01319,Yogyakarta,462,518,2,1,3,Ya,2003,Baru,,,Tidak,Tidak,Girik,8753614276
PROP01320,Semarang,417,,1,,2,,1987,Cukup,13.5,,Tidak,Ya,SHM,6607143393
PROP01321,Jakarta Selatan,256,266,4,3,1,Ya,2017,Cukup,30.9,Tidak,,Ya,SHGB,10128530303
PROP01322,Jakarta Selatan,486,,4,3,2,Tidak,2006,Cukup,14.1,Tidak,Tidak,Ya,HGB,35323602476
PROP01323,Bali,177,290,1,3,1,Tidak,2023,Cukup,14.3,Ya,Ya,Ya,SHM,8788469372
PROP01324,Yogyakarta,164,230,5,2,1,Tidak,1985,Perlu Renovasi,1.7,Tidak,Ya,Tidak,Girik,2212122604
PROP01325,Medan,366,596,2,1,2,Ya,2019,Baru,15.2,Ya,Ya,Ya,HGB,7575104386
PROP01326,Bali,191,358,4,4,1,Ya,1995,Bagus,20.4,Ya,Tidak,Ya,Girik,7500435962
PROP01327,Jakarta Utara,373,487,3,1,,Tidak,2018,Cukup,24.3,Ya,Ya,Ya,HGB,14610294491
PROP01328,Medan,509,652,4,1,1,Tidak,2008,Cukup,34,Ya,Tidak,Tidak,SHM,4844079994
PROP01329,Bekasi,553,728,1,1,3,Ya,2007,Cukup,18.1,Tidak,Ya,Ya,SHM,12925304643
PROP01330,Jakarta Selatan,209,302,2,,2,Ya,1995,Bagus,27.2,Ya,Tidak,Tidak,HGB,11538950134
PROP01331,Medan,158,165,6,1,2,Ya,2006,Perlu Renovasi,17.4,Ya,Ya,Ya,SHM,2677778994
PROP01332,Medan,423,591,5,2,1,Ya,2003,Cukup,34.6,,Tidak,Ya,HGB,5182421516
PROP01333,Yogyakarta,156,182,3,1,1,Ya,2012,Baru,19.5,Ya,Ya,Ya,Strata Title,4739327191
PROP01334,Semarang,411,458,1,4,3,Tidak,1991,Cukup,16.1,Ya,Ya,Tidak,SHGB,7367887006
PROP01335,Jakarta Utara,550,777,1,3,3,Tidak,2003,Bagus,8,Tidak,,Ya,Strata Title,27530740891
PROP01336,Jakarta Barat,361,439,1,3,3,Tidak,2010,Cukup,31.4,Ya,Ya,,Girik,14283731430
PROP01337,Jakarta Selatan,352,474,6,4,3,Tidak,2006,Bagus,1.2,Ya,Ya,Tidak,Girik,44917504008
PROP01338,Jakarta Selatan,576,595,3,2,2,Tidak,2023,Baru,3.6,Tidak,Ya,Ya,SHM,80000000000
PROP01339,Medan,564,672,5,1,1,Tidak,2008,perlu renovasi,20.8,Ya,Ya,Tidak,HGB,8453460836
PROP01340,Yogyakarta,118,267,1,4,3,Ya,2016,Bagus,31.1,Ya,Ya,Tidak,Strata Title,1677409465
PROP01341,Yogyakarta,63,294,2,1,2,Ya,1991,BAGUS,9.2,Tidak,Tidak,Tidak,SHGB,1335151649
PROP01342,Surabaya,438,681,5,3,2,Ya,2005,Baru,4.6,Ya,Ya,Ya,Girik,24524686106
PROP01343,Bali,472,669,6,2,1,Tidak,1990,Cukup,15.6,Ya,Ya,Ya,SHM,21361408973
PROP01344,Semarang,374,600,3,3,3,Ya,2002,Bagus,15.7,Tidak,Tidak,Tidak,Strata Title,6820751849
PROP01345,Surabaya,121,166,5,1,2,Ya,2023,Baru,16.9,Ya,Ya,Tidak,HGB,5275532539
PROP01346,Surabaya,25,185,5,1,2,Tidak,1999,Bagus,11.9,Tidak,Tidak,Tidak,Strata Title,1245575296
PROP01347,Yogyakarta,532,667,1,4,3,Ya,2023,Baru,22.9,,Tidak,Tidak,SHM,12571948683
PROP01348,Bali,441,652,3,4,2,Tidak,2024,Bagus,11.5,Tidak,Ya,Tidak,Strata Title,20514129926
PROP01349,,480,648,5,1,1,Ya,1997,Baru,13.4,Ya,Ya,Tidak,HGB,35770231215
PROP01350,Tangerang,121,190,6,2,1,Tidak,,Cukup,5.1,Tidak,Ya,Ya,SHM,5518795649
